sampno,perid,y,ann_mile,tnc_veh,delivery,county,region,hh_veh,hh_size,hh_emp,charge_work,elec_acc,housing,hh_inc,gender,employ,stu,hh_drv,drive_freq,race
192768,192768.p01,0,10000.0,2,2,38,5,1,1,1,2,1,4,4.0,1,1.0,2.0,1,1,3.0
192635,192635.p01,0,6000.0,2,2,10,1,2,1,1,,1,1,2.0,1,2.0,3.0,1,2,6.0
192635,192635.p01,0,5000.0,2,2,10,1,2,1,1,,1,1,2.0,1,2.0,3.0,1,2,6.0
192660,192660.p01,0,12000.0,2,2,36,2,1,2,2,,1,1,4.0,1,2.0,3.0,2,1,6.0
192710,192710.p03,0,13000.0,2,2,19,2,2,3,3,2,1,1,4.0,2,1.0,3.0,3,1,3.0
192710,192710.p01,0,10000.0,2,2,19,2,2,3,3,2,1,1,4.0,1,1.0,3.0,3,1,3.0
192685,192685.p01,0,4000.0,2,2,15,1,1,1,1,,1,1,2.0,2,2.0,3.0,1,2,6.0
192690,192690.p02,0,5000.0,2,2,33,2,2,2,2,2,1,1,2.0,2,2.0,3.0,2,2,6.0
192690,192690.p01,0,12000.0,2,2,33,2,2,2,2,2,1,1,2.0,1,1.0,3.0,2,1,6.0
192705,192705.p02,0,15000.0,2,2,31,6,2,2,2,,1,2,2.0,1,2.0,3.0,2,1,6.0
192705,192705.p01,0,5000.0,2,2,31,6,2,2,2,,1,2,2.0,2,2.0,3.0,2,1,6.0
192751,192751.p02,0,20000.0,2,2,33,2,2,2,2,,,1,6.0,1,1.0,3.0,2,1,6.0
192751,192751.p01,1,8000.0,2,2,33,2,2,2,2,,,1,6.0,2,2.0,3.0,2,1,6.0
192784,192784.p01,0,12000.0,2,2,42,3,1,1,1,,,5,2.0,2,2.0,3.0,1,1,6.0
192816,192816.p02,0,15000.0,2,2,33,2,2,2,2,,4,1,5.0,2,1.0,3.0,2,1,6.0
192816,192816.p01,0,20000.0,2,2,33,2,2,2,2,,4,1,5.0,1,1.0,3.0,2,1,6.0
192820,192820.p01,0,2000.0,2,2,37,4,2,2,2,2,7,5,3.0,2,1.0,3.0,2,2,6.0
192820,192820.p02,0,8000.0,2,2,37,4,2,2,2,2,7,5,3.0,1,1.0,3.0,2,1,3.0
192825,192825.p01,0,10000.0,2,2,31,6,1,2,2,,10,6,1.0,2,2.0,3.0,2,1,6.0
192832,192832.p01,0,10000.0,1,2,19,2,1,1,1,,1,1,3.0,2,1.0,3.0,1,2,3.0
192887,192887.p01,0,5000.0,2,2,37,4,1,2,2,,6,6,2.0,1,2.0,3.0,2,2,6.0
192891,192891.p01,0,3500.0,2,2,50,1,1,1,1,,,2,1.0,2,2.0,1.0,1,2,6.0
192906,192906.p01,0,11000.0,2,2,40,3,1,2,2,,1,1,,1,2.0,3.0,2,1,6.0
192914,192914.p01,0,10000.0,2,2,19,2,2,2,2,,2,1,1.0,2,1.0,3.0,2,1,6.0
192914,192914.p02,0,10000.0,2,2,19,2,2,2,2,,2,1,1.0,1,2.0,3.0,2,1,6.0
192981,192981.p01,0,24000.0,2,2,36,2,1,1,1,2,1,1,2.0,2,1.0,3.0,1,1,6.0
193013,193013.p01,0,7000.0,2,2,40,3,1,2,2,,1,1,1.0,1,2.0,3.0,2,1,6.0
193004,193004.p02,0,5000.0,2,2,41,5,2,2,2,,1,1,,2,1.0,3.0,2,2,
193004,193004.p01,0,5000.0,2,2,41,5,2,2,2,,1,1,,2,2.0,3.0,2,2,
193021,193021.p02,0,1000.0,2,2,34,6,2,2,2,,1,1,3.0,1,1.0,3.0,2,2,6.0
193021,193021.p01,0,7000.0,2,2,34,6,2,2,2,,1,1,3.0,2,2.0,3.0,2,2,6.0
193014,193014.p01,0,3600.0,2,2,41,5,1,1,1,,10,5,2.0,1,2.0,3.0,1,2,6.0
193059,193059.p01,0,750.0,2,2,54,1,2,2,2,,1,1,2.0,1,2.0,3.0,2,1,6.0
193059,193059.p02,0,400.0,2,2,54,1,2,2,2,,1,1,2.0,2,2.0,3.0,2,2,6.0
193055,193055.p01,0,15000.0,2,2,37,4,1,2,2,,10,6,3.0,1,2.0,3.0,2,2,6.0
193084,193084.p01,0,8500.0,2,2,48,5,1,1,1,,,1,2.0,2,2.0,3.0,1,1,6.0
193089,193089.p01,0,100.0,2,2,24,1,1,2,2,,4,4,1.0,1,2.0,3.0,2,2,6.0
193114,193114.p01,1,500.0,2,2,38,5,2,2,2,,,1,2.0,1,2.0,3.0,2,1,3.0
193114,193114.p02,0,500.0,2,2,38,5,2,2,2,,,1,2.0,2,2.0,3.0,2,2,3.0
193130,193130.p01,0,200.0,2,2,30,2,1,5,5,,1,1,2.0,2,2.0,3.0,4,1,2.0
193131,193131.p01,0,15000.0,2,2,19,2,2,3,3,2,5,1,2.0,2,1.0,3.0,3,1,6.0
193131,193131.p02,0,20000.0,2,2,19,2,2,3,3,2,5,1,2.0,2,1.0,3.0,3,1,6.0
193146,193146.p01,0,15000.0,2,2,30,2,1,1,1,,4,2,,1,2.0,3.0,1,1,3.0
193160,193160.p01,0,3000.0,2,2,19,2,1,1,1,,2,1,,2,2.0,3.0,1,1,4.0
190020,190020.p02,0,15000.0,2,2,36,2,2,6,2,,3,3,1.0,1,1.0,3.0,2,1,1.0
190020,190020.p01,0,15000.0,2,2,36,2,2,6,2,,3,3,1.0,2,2.0,3.0,2,2,6.0
190086,190086.p01,0,1000.0,2,2,44,3,1,1,1,2,4,1,1.0,2,1.0,3.0,1,2,2.0
190104,190104.p01,0,10000.0,2,2,15,1,1,5,2,,,1,1.0,2,1.0,3.0,2,1,6.0
190117,190117.p01,0,3000.0,2,2,48,5,1,2,2,2,1,1,2.0,2,1.0,3.0,2,1,6.0
190127,190127.p02,0,7000.0,2,2,7,5,2,5,2,,,1,5.0,2,2.0,3.0,2,1,6.0
190127,190127.p01,1,9000.0,2,2,7,5,2,5,2,,,1,5.0,1,1.0,3.0,2,1,3.0
190180,190180.p01,0,12000.0,2,2,36,2,1,1,1,2,1,6,1.0,2,1.0,3.0,1,1,4.0
190199,190199.p01,0,3000.0,2,2,49,5,1,1,1,,1,1,1.0,1,2.0,3.0,1,2,6.0
190217,190217.p01,1,15000.0,2,2,30,2,1,1,1,,,2,2.0,1,1.0,3.0,1,1,3.0
190227,190227.p02,0,9000.0,2,2,19,2,2,2,2,2,10,6,1.0,2,1.0,3.0,2,2,6.0
190227,190227.p01,0,10000.0,2,1,19,2,2,2,2,2,10,6,1.0,1,1.0,3.0,2,2,6.0
190234,190234.p02,0,500.0,2,2,7,5,2,2,2,,6,1,6.0,2,2.0,3.0,2,2,3.0
190234,190234.p01,0,2000.0,2,2,7,5,2,2,2,,6,1,6.0,1,2.0,3.0,2,1,3.0
190248,190248.p02,0,6000.0,2,2,19,2,2,2,2,1,10,1,6.0,2,1.0,3.0,2,1,6.0
190248,190248.p01,0,10000.0,2,2,19,2,2,2,2,1,10,1,6.0,1,1.0,3.0,2,1,6.0
190265,190265.p01,0,1500.0,2,2,30,2,2,5,3,2,1,5,,1,1.0,3.0,1,4,
190265,190265.p01,0,2400.0,2,2,30,2,2,5,3,2,1,5,,1,1.0,3.0,1,4,
190271,190271.p01,0,1500.0,2,2,19,2,1,2,2,,3,5,1.0,1,2.0,3.0,2,1,6.0
190274,190274.p01,0,12000.0,2,2,19,2,2,2,2,1,2,4,5.0,2,1.0,3.0,2,1,6.0
190274,190274.p02,0,5000.0,2,2,19,2,2,2,2,1,2,4,5.0,1,1.0,3.0,2,2,
190285,190285.p01,0,4000.0,2,2,19,2,2,5,3,,,1,,1,1.0,3.0,2,2,4.0
190289,190289.p02,0,5000.0,2,2,43,5,2,2,2,2,,1,4.0,2,2.0,3.0,2,1,6.0
190289,190289.p01,1,12000.0,2,2,43,5,2,2,2,2,,1,4.0,1,1.0,3.0,2,1,6.0
190299,190299.p02,0,9000.0,2,2,1,5,1,2,2,2,10,6,2.0,1,1.0,3.0,2,2,3.0
190306,190306.p01,1,30000.0,2,2,31,6,2,2,2,,,1,4.0,2,1.0,3.0,2,1,5.0
190306,190306.p02,0,10000.0,2,2,31,6,2,2,2,,,1,4.0,1,1.0,3.0,2,1,6.0
190345,190345.p01,1,25000.0,2,2,36,2,1,2,2,2,4,1,2.0,1,1.0,3.0,1,1,3.0
193822,193822.p01,0,10000.0,2,2,37,4,1,1,1,3,6,6,2.0,2,1.0,3.0,1,1,4.0
193824,193824.p02,0,5000.0,2,2,37,4,2,2,2,,1,1,3.0,2,2.0,3.0,2,2,6.0
193824,193824.p01,0,3000.0,2,2,37,4,2,2,2,,1,1,3.0,1,2.0,3.0,2,2,6.0
193833,193833.p02,0,4000.0,2,2,31,6,2,3,2,,1,1,5.0,2,1.0,3.0,2,1,6.0
193833,193833.p01,0,3000.0,2,2,31,6,2,3,2,,1,1,5.0,1,1.0,3.0,2,2,6.0
193850,193850.p01,0,9000.0,2,2,19,2,1,3,3,,10,2,1.0,2,2.0,3.0,3,1,6.0
193855,193855.p01,0,7000.0,2,2,43,5,1,2,2,,2,1,4.0,1,2.0,3.0,2,2,6.0
193860,193860.p01,0,12000.0,2,2,37,4,1,3,2,2,5,6,3.0,1,1.0,3.0,2,1,6.0
193864,193864.p01,0,12000.0,2,2,19,2,1,3,3,,1,1,3.0,2,1.0,3.0,2,1,4.0
193868,193868.p01,0,12000.0,2,2,19,2,1,1,1,,,6,1.0,1,1.0,3.0,1,1,6.0
193890,193890.p01,0,12500.0,2,2,43,5,1,1,1,,1,1,2.0,2,2.0,3.0,1,1,6.0
193897,193897.p02,0,5000.0,2,2,1,5,1,2,2,,10,1,,1,2.0,3.0,2,1,6.0
193908,193908.p01,1,1500.0,2,2,1,5,2,2,2,,,1,3.0,2,1.0,2.0,2,2,6.0
193908,193908.p02,0,12000.0,2,2,1,5,2,2,2,,,1,3.0,1,1.0,3.0,2,2,6.0
193898,193898.p01,0,9000.0,2,2,38,5,2,2,2,,,1,3.0,1,1.0,3.0,2,1,3.0
193898,193898.p02,0,40000.0,2,2,38,5,2,2,2,,,1,3.0,2,1.0,3.0,2,1,3.0
193913,193913.p01,0,7000.0,2,2,1,5,1,4,2,1,10,2,6.0,2,1.0,3.0,2,2,6.0
193916,193916.p01,0,3000.0,2,2,56,2,2,1,1,2,10,6,3.0,2,1.0,3.0,1,1,6.0
193916,193916.p01,0,8000.0,2,2,56,2,2,1,1,2,10,6,3.0,2,1.0,3.0,1,1,6.0
193919,193919.p01,1,11000.0,2,2,7,5,2,2,2,,,1,3.0,1,2.0,3.0,2,1,6.0
193919,193919.p02,0,9000.0,2,2,7,5,2,2,2,,,1,3.0,2,2.0,3.0,2,1,6.0
193924,193924.p02,0,14000.0,2,2,37,4,2,3,2,,1,1,4.0,1,1.0,3.0,2,1,6.0
193924,193924.p01,0,10000.0,2,2,37,4,2,3,2,,1,1,4.0,2,1.0,3.0,2,1,6.0
193930,193930.p01,0,1200.0,2,2,19,2,1,1,1,,4,1,1.0,2,2.0,3.0,1,1,6.0
193951,193951.p02,1,8000.0,2,2,19,2,2,4,2,,,1,5.0,2,1.0,3.0,2,1,
193951,193951.p01,0,10000.0,2,2,19,2,2,4,2,,,1,5.0,1,1.0,3.0,2,2,
193970,193970.p01,1,25000.0,2,2,36,2,2,2,2,,,1,,1,2.0,3.0,2,1,6.0
193970,193970.p01,0,25000.0,2,2,36,2,2,2,2,,,1,,1,2.0,3.0,2,1,6.0
193972,193972.p01,1,11000.0,2,2,41,5,1,1,1,,,1,2.0,2,1.0,3.0,1,1,6.0
193977,193977.p01,0,10000.0,2,2,43,5,1,2,2,,1,4,2.0,1,1.0,3.0,1,2,3.0
193992,193992.p02,0,25000.0,2,2,21,5,2,2,2,2,4,2,4.0,1,1.0,3.0,2,1,
193992,193992.p01,0,5000.0,2,2,21,5,2,2,2,2,4,2,4.0,2,1.0,3.0,2,2,
193998,193998.p02,0,3000.0,2,2,15,1,2,6,2,2,1,1,3.0,1,1.0,3.0,2,1,6.0
193998,193998.p01,0,12000.0,2,2,15,1,2,6,2,2,1,1,3.0,2,1.0,3.0,2,1,6.0
194009,194009.p01,1,5000.0,2,2,7,5,2,2,2,,,1,4.0,2,1.0,3.0,2,2,6.0
194009,194009.p02,1,5000.0,2,2,7,5,2,2,2,,,1,4.0,1,2.0,3.0,2,1,6.0
194021,194021.p01,1,7000.0,2,2,1,5,2,2,2,,,1,4.0,1,1.0,3.0,2,1,3.0
194021,194021.p02,0,5000.0,2,2,1,5,2,2,2,,,1,4.0,2,2.0,3.0,2,1,3.0
194033,194033.p01,1,12000.0,2,2,19,2,2,4,2,,,1,2.0,1,1.0,3.0,2,1,2.0
194033,194033.p02,0,5000.0,2,2,19,2,2,4,2,,,1,2.0,2,1.0,3.0,2,1,2.0
194055,194055.p01,0,12000.0,2,2,31,6,2,4,2,1,1,1,3.0,2,1.0,3.0,2,1,6.0
194055,194055.p02,0,15000.0,2,2,31,6,2,4,2,1,1,1,3.0,1,1.0,3.0,2,1,6.0
194069,194069.p01,1,12000.0,2,2,19,2,2,2,1,,,1,,1,1.0,3.0,1,1,6.0
194069,194069.p01,0,3000.0,2,2,19,2,2,2,1,,,1,,1,1.0,3.0,1,1,6.0
194093,194093.p01,0,6000.0,2,2,49,5,2,3,2,,4,1,2.0,2,2.0,1.0,2,1,6.0
194093,194093.p02,0,12000.0,2,2,49,5,2,3,2,,4,1,2.0,2,1.0,3.0,2,1,1.0
194097,194097.p01,0,12000.0,2,2,34,6,2,2,2,2,1,1,4.0,1,1.0,3.0,2,1,6.0
194097,194097.p02,0,16000.0,2,2,34,6,2,2,2,2,1,1,4.0,2,1.0,3.0,2,1,6.0
194111,194111.p01,0,5000.0,2,2,30,2,2,1,1,2,1,4,2.0,1,1.0,3.0,1,1,6.0
194111,194111.p01,0,100.0,2,2,30,2,2,1,1,2,1,4,2.0,1,1.0,3.0,1,1,6.0
194120,194120.p01,0,6000.0,2,2,41,5,1,2,2,,10,6,3.0,1,1.0,3.0,2,1,3.0
194144,194144.p02,0,11000.0,2,2,21,5,1,2,2,,10,5,1.0,1,1.0,3.0,2,1,6.0
194150,194150.p01,0,20000.0,2,2,36,2,1,3,1,2,10,4,1.0,2,1.0,3.0,1,1,6.0
194172,194172.p01,0,35000.0,2,2,7,5,2,4,2,2,,1,2.0,2,1.0,3.0,2,1,6.0
194172,194172.p02,0,70000.0,2,2,7,5,2,4,2,2,,1,2.0,1,1.0,3.0,2,1,6.0
194176,194176.p01,1,12000.0,2,2,30,2,1,1,1,,,4,1.0,1,2.0,3.0,1,1,6.0
194180,194180.p01,0,5000.0,2,2,1,5,1,1,1,,1,1,2.0,2,1.0,3.0,1,1,6.0
194195,194195.p02,0,12000.0,2,2,36,2,2,2,2,,2,5,3.0,4,1.0,3.0,2,1,
194195,194195.p01,0,10000.0,2,2,36,2,2,2,2,,2,5,3.0,4,1.0,3.0,2,1,
194210,194210.p01,1,4000.0,2,2,43,5,2,2,2,,,2,6.0,4,1.0,3.0,2,1,
194210,194210.p02,0,10000.0,2,2,43,5,2,2,2,,,2,6.0,2,1.0,3.0,2,1,
194217,194217.p01,1,10000.0,2,1,38,5,2,2,2,,,6,2.0,1,1.0,3.0,1,2,1.0
194217,194217.p01,0,6700.0,2,1,38,5,2,2,2,,,6,2.0,1,1.0,3.0,1,2,1.0
194234,194234.p01,0,6000.0,2,2,37,4,1,1,1,,1,1,1.0,1,1.0,3.0,1,1,6.0
194240,194240.p01,0,10000.0,2,2,33,2,1,1,1,,10,5,,2,2.0,3.0,1,1,6.0
194251,194251.p01,1,17000.0,2,2,30,2,2,2,2,,,1,3.0,2,1.0,3.0,2,1,3.0
194251,194251.p02,0,5000.0,2,2,30,2,2,2,2,,,1,3.0,1,1.0,1.0,2,1,3.0
194246,194246.p01,0,9000.0,2,2,10,1,1,1,1,,10,1,1.0,1,1.0,3.0,1,1,6.0
194250,194250.p01,0,20000.0,2,2,38,5,1,2,2,,1,1,3.0,2,2.0,3.0,2,2,3.0
193169,193169.p02,0,9000.0,2,2,19,2,2,2,2,,3,1,3.0,2,2.0,3.0,2,1,6.0
193169,193169.p01,0,14000.0,2,2,19,2,2,2,2,,3,1,3.0,1,2.0,3.0,2,1,6.0
193195,193195.p01,0,10000.0,2,2,30,2,1,2,2,2,2,6,2.0,1,1.0,3.0,2,1,6.0
193207,193207.p01,0,10000.0,2,2,30,2,2,4,3,2,,1,,1,1.0,3.0,3,1,6.0
193207,193207.p02,0,10000.0,2,2,30,2,2,4,3,2,,1,,2,1.0,3.0,3,1,6.0
193243,193243.p01,0,7000.0,2,2,33,2,1,1,1,,4,3,1.0,1,2.0,3.0,1,2,6.0
193241,193241.p01,0,7499.0,2,2,40,3,1,1,1,,10,1,1.0,2,2.0,3.0,1,2,6.0
193235,193235.p01,0,12000.0,2,2,33,2,2,2,2,,1,1,2.0,1,1.0,3.0,2,1,6.0
193235,193235.p02,0,12000.0,2,2,33,2,2,2,2,,1,1,2.0,2,1.0,3.0,2,1,6.0
193256,193256.p01,0,60000.0,2,2,37,4,2,1,1,,1,1,4.0,1,1.0,3.0,1,1,3.0
193256,193256.p01,0,60000.0,2,2,37,4,2,1,1,,1,1,4.0,1,1.0,3.0,1,1,3.0
193254,193254.p01,0,10000.0,2,2,19,2,2,4,4,,2,1,,2,2.0,2.0,4,1,4.0
193254,193254.p02,0,10000.0,2,2,19,2,2,4,4,,2,1,,1,1.0,3.0,4,1,4.0
193310,193310.p01,0,12000.0,2,2,19,2,1,1,1,2,1,5,1.0,1,1.0,3.0,1,2,3.0
193664,193664.p01,0,10000.0,2,2,34,6,1,2,2,2,10,1,1.0,1,1.0,3.0,1,1,6.0
193324,193324.p01,0,2000.0,2,2,19,2,2,4,2,3,3,1,1.0,2,1.0,3.0,2,2,
193324,193324.p02,0,2000.0,2,2,19,2,2,4,2,3,3,1,1.0,1,1.0,3.0,2,2,
193349,193349.p01,0,10000.0,2,2,5,3,1,2,2,,1,1,2.0,2,2.0,3.0,2,1,6.0
193404,193404.p01,1,7500.0,2,2,30,2,2,2,2,,,1,,1,2.0,3.0,2,1,
193404,193404.p02,0,7500.0,2,2,30,2,2,2,2,,,1,,2,1.0,3.0,2,1,
193439,193439.p01,0,8000.0,2,2,19,2,1,1,1,,10,1,1.0,1,2.0,1.0,1,1,4.0
193456,193456.p01,0,18000.0,2,2,19,2,1,2,2,2,10,5,,4,1.0,3.0,2,1,
193476,193476.p02,0,25000.0,2,2,36,2,2,2,2,,1,1,2.0,2,1.0,3.0,2,1,4.0
193476,193476.p01,0,75000.0,2,2,36,2,2,2,2,,1,1,2.0,1,1.0,3.0,2,1,4.0
193621,193621.p01,0,10000.0,2,2,57,6,1,1,1,,10,2,2.0,2,1.0,3.0,1,1,6.0
193619,193619.p01,0,1000.0,2,2,19,2,1,1,1,,1,1,3.0,1,2.0,3.0,1,1,6.0
193654,193654.p02,0,5000.0,2,2,34,6,2,2,2,,1,1,3.0,2,2.0,3.0,2,2,3.0
193654,193654.p01,0,5000.0,2,2,34,6,2,2,2,,1,1,3.0,1,2.0,3.0,2,1,3.0
193688,193688.p01,0,5000.0,2,2,24,1,2,3,3,,4,1,1.0,2,2.0,3.0,2,1,6.0
193688,193688.p02,0,7000.0,2,2,24,1,2,3,3,,4,1,1.0,1,1.0,3.0,2,1,2.0
193716,193716.p01,0,3200.0,2,2,30,2,2,2,2,,1,1,3.0,2,2.0,3.0,2,1,6.0
193716,193716.p02,0,24000.0,2,2,30,2,2,2,2,,1,1,3.0,2,1.0,3.0,2,1,6.0
193743,193743.p01,0,6000.0,2,2,10,1,2,4,3,,1,1,,1,2.0,3.0,3,1,2.0
193743,193743.p03,0,5000.0,2,2,10,1,2,4,3,,1,1,,2,1.0,3.0,3,1,
193764,193764.p01,0,6000.0,2,2,19,2,1,1,1,,1,1,2.0,2,2.0,3.0,1,1,6.0
193802,193802.p01,0,8000.0,2,2,36,2,2,1,1,,1,1,2.0,1,2.0,3.0,1,1,3.0
193802,193802.p01,0,4000.0,2,2,36,2,2,1,1,,1,1,2.0,1,2.0,3.0,1,1,3.0
193832,193832.p01,0,100.0,2,2,19,2,2,2,2,,1,1,,1,2.0,3.0,2,1,6.0
193832,193832.p02,0,400.0,2,2,19,2,2,2,2,,1,1,,2,2.0,3.0,2,1,6.0
193843,193843.p01,0,20000.0,2,2,52,3,1,3,3,,3,3,1.0,1,2.0,2.0,2,2,6.0
193842,193842.p01,0,5000.0,2,2,38,5,1,1,1,2,6,5,4.0,1,1.0,3.0,1,2,6.0
193889,193889.p02,0,12000.0,2,2,37,4,2,2,2,1,3,3,2.0,2,1.0,3.0,2,1,6.0
193889,193889.p01,0,12000.0,2,2,37,4,2,2,2,1,3,3,2.0,1,1.0,3.0,2,1,6.0
193887,193887.p01,0,10000.0,2,2,33,2,1,3,2,2,10,1,2.0,2,1.0,3.0,2,1,6.0
193921,193921.p01,0,12000.0,2,1,37,4,1,2,2,2,10,5,2.0,2,1.0,3.0,1,1,6.0
193938,193938.p01,0,5000.0,2,2,19,2,1,1,1,1,1,5,1.0,1,1.0,3.0,1,1,6.0
193955,193955.p02,0,12000.0,2,2,34,6,2,2,2,2,1,1,5.0,1,1.0,3.0,2,1,6.0
193955,193955.p01,0,8000.0,2,2,34,6,2,2,2,2,1,1,5.0,2,1.0,3.0,2,1,6.0
193991,193991.p01,0,5000.0,2,2,19,2,2,2,2,,10,4,1.0,2,2.0,3.0,2,1,2.0
193991,193991.p01,0,2000.0,2,2,19,2,2,2,2,,10,4,1.0,2,2.0,3.0,2,1,2.0
194011,194011.p02,1,10000.0,2,2,1,5,2,4,2,,,1,,4,1.0,3.0,2,1,
194011,194011.p01,0,13000.0,2,2,1,5,2,4,2,,,1,,4,1.0,3.0,2,1,
192982,192982.p02,0,7500.0,2,2,19,2,2,2,2,2,10,5,5.0,2,2.0,3.0,2,2,6.0
192982,192982.p01,0,7500.0,2,2,19,2,2,2,2,2,10,5,5.0,1,1.0,3.0,2,1,6.0
192985,192985.p01,0,3000.0,2,2,19,2,2,1,1,,10,4,2.0,1,2.0,3.0,1,1,6.0
192985,192985.p01,0,4000.0,2,2,19,2,2,1,1,,10,4,2.0,1,2.0,3.0,1,1,6.0
192990,192990.p01,0,7000.0,2,2,7,5,1,2,2,,10,6,4.0,2,2.0,3.0,2,2,6.0
192995,192995.p02,0,9000.0,2,2,31,6,2,2,2,2,5,1,2.0,2,1.0,3.0,2,1,6.0
192995,192995.p01,0,11000.0,2,2,31,6,2,2,2,2,5,1,2.0,1,1.0,3.0,2,1,6.0
193006,193006.p01,0,10000.0,2,2,23,3,1,1,1,,10,4,1.0,2,1.0,3.0,1,1,6.0
193029,193029.p01,0,5000.0,2,2,21,5,1,2,2,2,10,5,4.0,2,1.0,3.0,2,1,6.0
193041,193041.p01,0,12000.0,2,2,30,2,1,1,1,,1,4,4.0,1,1.0,3.0,1,1,6.0
193047,193047.p01,0,10000.0,2,2,37,4,2,2,2,,1,1,4.0,2,2.0,3.0,2,1,6.0
193047,193047.p01,0,12000.0,2,2,37,4,2,2,2,,1,1,4.0,2,2.0,3.0,2,1,6.0
193045,193045.p01,0,5000.0,2,2,19,2,1,2,2,1,4,1,4.0,1,1.0,3.0,2,1,6.0
193049,193049.p01,0,25000.0,2,2,38,5,1,3,2,2,1,1,2.0,2,1.0,1.0,1,1,3.0
193079,193079.p01,0,1200.0,2,2,19,2,2,2,2,,10,1,4.0,2,1.0,3.0,2,2,6.0
193079,193079.p02,0,1500.0,2,2,19,2,2,2,2,,10,1,4.0,1,1.0,3.0,2,1,6.0
193068,193068.p01,0,9000.0,2,2,37,4,1,1,1,,10,5,1.0,2,2.0,3.0,1,1,6.0
193077,193077.p01,0,12000.0,2,2,34,6,1,1,1,,10,1,2.0,2,2.0,3.0,1,1,6.0
193093,193093.p01,0,15000.0,2,2,43,5,1,1,1,,3,3,1.0,2,2.0,3.0,1,1,6.0
193100,193100.p01,0,10000.0,2,2,34,6,2,2,2,,1,1,2.0,1,1.0,3.0,2,1,3.0
193100,193100.p02,0,5000.0,2,2,34,6,2,2,2,,1,1,2.0,2,2.0,3.0,2,2,3.0
193119,193119.p02,0,4000.0,2,2,19,2,1,2,2,,1,1,2.0,2,1.0,3.0,2,1,6.0
193132,193132.p02,0,20000.0,2,2,4,3,1,2,2,,4,1,2.0,2,1.0,3.0,2,1,6.0
193142,193142.p01,0,5000.0,2,2,41,5,1,1,1,,1,1,,2,2.0,3.0,1,1,
193150,193150.p01,0,10000.0,2,2,55,3,1,2,2,,2,1,2.0,2,2.0,3.0,2,2,6.0
193158,193158.p01,0,5000.0,2,2,19,2,2,1,1,,1,5,1.0,2,1.0,3.0,1,1,6.0
193158,193158.p01,0,1000.0,2,2,19,2,2,1,1,,1,5,1.0,2,1.0,3.0,1,1,6.0
193159,193159.p01,0,47000.0,2,2,1,5,1,1,1,1,1,1,6.0,2,1.0,3.0,1,1,3.0
193170,193170.p01,0,5000.0,2,2,19,2,2,2,2,,10,1,6.0,1,2.0,3.0,2,1,6.0
193170,193170.p01,0,1000.0,2,2,19,2,2,2,2,,10,1,6.0,1,2.0,3.0,2,1,6.0
193172,193172.p01,0,7000.0,2,2,42,3,2,2,2,,1,1,,2,2.0,3.0,2,1,6.0
193172,193172.p02,0,10000.0,2,2,42,3,2,2,2,,1,1,,1,1.0,3.0,2,1,6.0
193177,193177.p01,0,5000.0,2,2,19,2,1,1,1,,1,2,2.0,2,1.0,3.0,1,2,6.0
193192,193192.p01,0,5000.0,2,2,19,2,1,1,1,2,10,4,1.0,2,1.0,3.0,1,1,6.0
193189,193189.p01,0,6000.0,2,2,36,2,1,1,1,,3,3,2.0,2,2.0,3.0,1,1,6.0
193199,193199.p02,0,5000.0,1,1,33,2,2,3,3,2,1,1,2.0,2,2.0,3.0,3,1,6.0
193199,193199.p01,0,34000.0,1,2,33,2,2,3,3,2,1,1,2.0,1,1.0,3.0,3,1,6.0
193212,193212.p01,0,30000.0,2,2,19,2,1,3,3,,4,1,2.0,2,1.0,3.0,3,1,6.0
193210,193210.p01,0,10000.0,2,2,19,2,2,2,2,1,10,6,4.0,2,1.0,3.0,2,1,
193210,193210.p02,0,8000.0,2,2,19,2,2,2,2,1,10,6,4.0,1,1.0,3.0,2,1,
193218,193218.p02,0,150000.0,2,2,37,4,2,2,2,,1,1,6.0,2,2.0,3.0,2,1,6.0
193218,193218.p01,0,130000.0,2,2,37,4,2,2,2,,1,1,6.0,1,2.0,3.0,2,1,6.0
193216,193216.p01,0,3000.0,2,2,19,2,1,1,1,,2,1,1.0,2,2.0,3.0,1,1,6.0
193220,193220.p01,0,5000.0,2,2,40,3,1,2,2,,4,1,1.0,2,2.0,3.0,2,2,6.0
193211,193211.p01,0,2000.0,2,1,34,6,1,1,1,2,1,1,1.0,1,1.0,1.0,1,1,4.0
193240,193240.p01,0,4000.0,2,2,43,5,2,2,2,1,4,1,3.0,1,1.0,3.0,2,1,6.0
193240,193240.p02,0,8500.0,2,2,43,5,2,2,2,1,4,1,3.0,2,1.0,3.0,2,1,6.0
193246,193246.p01,0,12000.0,2,2,19,2,1,2,2,2,1,1,3.0,1,1.0,3.0,2,1,
193248,193248.p01,0,5000.0,2,2,38,5,1,1,1,2,4,1,3.0,2,1.0,3.0,1,2,3.0
193282,193282.p01,0,7000.0,2,2,36,2,1,1,1,,2,1,1.0,2,2.0,3.0,1,2,6.0
193278,193278.p01,0,12000.0,2,2,19,2,1,1,1,,,1,1.0,1,1.0,3.0,1,1,3.0
193284,193284.p01,0,1000.0,2,2,19,2,2,2,2,,1,1,3.0,2,2.0,3.0,2,2,6.0
193284,193284.p02,0,6000.0,2,2,19,2,2,2,2,,1,1,3.0,1,1.0,3.0,2,1,6.0
