sampno,vehno,vehicle_num,num_hh_vehicles,year,make,make_other,make_clean,model,model_other,model_clean,fuel,fuel_clean,veh_type,veh_type_clean,vehicle_status,flag_hev,flag_phev,flag_fcev,flag_bev,obtain,company_car,current_acquired_year,current_acquired_month,annual_mileage,electric_percent,tnc_veh,tnc_miles,delivery,delivery_miles,mpg,replace_intent,current_primary_driver,primary_driver_id,company_acquired_year,fuel_pay,personal_miles,business_miles,company_primary_driver,company_primary_driver_id,other_drivers,behavior_1,behavior_2,behavior_3,behavior_4,behavior_5
193719,2,2,2,2001,FORD, ,FORD,,,,1,1,12,12, ,0,0,0,0,3, ,2012, ,500, ,2, ,2, ,12,2,2,193719.p02, , , , , , , , , , , , 
193750,1,1,1,2019,TOYOTA, ,TOYOTA,,,,1,1,7,7, ,0,0,0,0,1, ,2019,8,1200, ,2, ,2, ,8,3,1,193750.p01, , , , , , , , , , , , 
193712,1,1,2,2007,FORD, ,FORD,,,,1,1,7,7, ,0,0,0,0,3, ,2007, ,1000, ,2, ,2, ,17,2,1,193712.p01, , , , , , , , , , , , 
193704,1,1,2,1996,SATURN, ,SATURN,,,,1,1,1,1, ,0,0,0,0,1, ,1996, ,3000, ,2, ,2, ,30,4,2,193704.p02, , , , , , , , , , , , 
193731,3,3,3,2019,HYUNDAI, ,HYUNDAI,,,,1,1,3,3, ,0,0,0,0,2, ,2019,1,7000, ,2, ,2, ,22,2,2,193731.p02, , , , , , , , , , , , 
193727,1,1,2,2002,TOYOTA, ,TOYOTA,,,,1,1,3,3, ,0,0,0,0,1, ,2002, ,4500, ,2, ,2, ,24,4,2,193727.p02, , , , , , , , , , , , 
193786,1,1,5,2009,CHEVROLET, ,CHEVROLET,,,,1,1,7,7, ,0,0,0,0,1, ,2011, ,15000, ,2, ,2, ,21,6,2,193786.p02, , , , , , , , , , , , 
193786,4,4,5,1998,NISSAN, ,NISSAN,,,,1,1,2,2, ,0,0,0,0,3, ,2005, ,12000, ,2, ,2, ,17,2,2,193786.p02, , , , , , , , , , , , 
193777,1,1,3,2010,TOYOTA, ,TOYOTA,,,,1,1,3,3, ,0,0,0,0,1, ,2010, ,7000, ,2, ,2, ,26,3,2,193777.p02, , , , , , , , , , , , 
193760,1,1,2,2016,SUBARU, ,SUBARU,,,,1,1,3,3, ,0,0,0,0,1, ,2016, ,10000, ,2, ,2, ,25,4,1,193760.p01, , , , , , , , , , , , 
193791,1,1,1,1999,CHEVROLET, ,CHEVROLET,,,,1,1,3,3, ,0,0,0,0,3, ,2015, ,1500, ,2, ,2, ,24,3,1,193791.p01, , , , , , , , , , , , 
193746,2,2,4,2014,CHEVROLET, ,CHEVROLET,,,,8,8,13,13, ,0,0,0,0,3, ,2018,9,10000, ,2, ,2, ,18,6,2,193746.p02, , , , , , , , , , , , 
193735,1,1,1,2015,INFINITI, ,INFINITI,,,,1,1,3,3, ,0,0,0,0,1, ,2015, ,7500, ,2, ,2, ,25,3,1,193735.p01, , , , , , , , , , , , 
193785,2,2,3,2008,FORD, ,FORD,,,,1,1,12,12, ,0,0,0,0,3, ,2016, ,8000, ,2, ,2, ,24,6,2,193785.p02, , , , , , , , , , , , 
193749,1,1,4,2017,AUDI, ,AUDI,,,,1,1,4,4, ,0,0,0,0,2, ,2018,11,10000, ,2, ,2, ,26,1,1,193749.p01, , , , , , , , , , , , 
193749,4,4,4,1997,TOYOTA, ,TOYOTA,,,,1,1,8,8, ,0,0,0,0,1, ,1997, ,5000, ,2, ,2, ,15,3,1,193749.p01, , , , , , , , , , , , 
193796,1,1,1,2013,LEXUS, ,LEXUS,,,,1,1,1,1, ,0,0,0,0,1, ,2013, ,5500, ,2, ,2, ,27,4,1,193796.p01, , , , , , , , , , , , 
193754,1,1,1,1997,BMW, ,BMW,,,,1,1,5,5, ,0,0,0,0,1, ,1997, ,5000, ,2, ,2, ,27,1,1,193754.p01, , , , , , , , , , , , 
193790,1,1,1,2017,HYUNDAI, ,HYUNDAI,,,,1,1,8,8, ,0,0,0,0,3, ,2018,9,15000, ,2, ,2, ,24,5,1,193790.p01, , , , , , , , , , , , 
193763,2,2,2,2008,MAZDA, ,MAZDA,,,,1,1,3,3, ,0,0,0,0,3, ,2018,3,10000, ,2, ,2, ,30,3,2,193763.p02, , , , , , , , , , , , 
193787,2,2,2,2014,JEEP, ,JEEP,,,,1,1,6,6, ,0,0,0,0,3, ,2015, ,7000, ,2, ,2, ,24,2,2,193787.p02, , , , , , , , , , , , 
193769,3,3,3,1980,Other,Packard,PACKARD,,,,1,1,4,4,3,0,0,0,0,6, ,1980, ,200, ,2, ,2, ,15,6,1,193769.p01, , , , , , , , , , , , 
193773,1,1,5,2003,FORD, ,FORD,,,,4,4,13,13, ,0,0,0,0,1, ,2003, ,10000, ,2, ,2, ,15,6,1,193773.p01, , , , , , , , , , , , 
193773,4,4,5,2003,TOYOTA, ,TOYOTA,,,,1,1,7,7, ,0,0,0,0,1, ,2003, ,12000, ,2, ,2, ,30,4,2,193773.p02, , , , , , , , , , , , 
193775,1,1,2,2012,TOYOTA, ,TOYOTA,,,,2,2,2,2, ,1,0,0,0,1, ,2012, ,10000, ,2, ,2, ,50,4,1,193775.p01, , , , , , , , , , , , 
193761,2,2,2,2014,TOYOTA, ,TOYOTA,,,,1,1,3,3, ,0,0,0,0,1, ,2014, ,6000, ,2, ,2, ,25,4,2,193761.p02, , , , , , , , , , , , 
193804,2,2,3,2005,FERRARI, ,FERRARI,,,,1,1,5,5, ,0,0,0,0,3, ,2017, ,1000, ,2, ,2, ,10,6,2,193804.p02, , , , , , , , , , , , 
193788,4,4,4,2005,HONDA, ,HONDA,,,,1,1,1,1, ,0,0,0,0,3, ,2014, ,1000, ,2, ,2, ,32,7,3,193788.p03, , , , , , , , , , , , 
193783,1,1,2,2016,PORSCHE, ,PORSCHE,,,,1,1,5,5, ,0,0,0,0,1, ,2015, ,5500, ,2, ,2, ,22,3,1,193783.p01, , , , , , , , , , , , 
193793,3,3,3,2003,HONDA, ,HONDA,,,,1,1,2,2, ,0,0,0,0,1, ,2003, ,6000, ,2, ,2, ,30,1,2,193793.p02, , , , , , , , , , , , 
193811,1,1,2,2011,TOYOTA, ,TOYOTA,,,,2,2,7,7, ,1,0,0,0,1, ,2011, ,5000, ,2, ,2, ,45,1,2,193811.p02, , , , , , , , , , , , 
193800,2,2,2,2004,HONDA, ,HONDA,,,,1,1,3,3, ,0,0,0,0,3, ,2013, ,4500, ,2, ,2, ,23,2,1,193800.p01, , , , , , , , , , , , 
193789,3,3,3,2018,BMW, ,BMW,,,,1,1,2,2, ,0,0,0,0,1, ,2017, ,12000, ,2, ,2, ,35,3,2,193789.p02, , , , , , , , , , , , 
193795,1,1,1,2013,TOYOTA, ,TOYOTA,,,,2,2,3,3, ,1,0,0,0,1, ,2013, ,10000, ,2, ,2, ,45,3,1,193795.p01, , , , , , , , , , , , 
193806,2,2,2,2017,NISSAN, ,NISSAN,,,,1,1,3,3, ,0,0,0,0,3, ,2018,10,22000, ,2, ,2, ,20,3,1,193806.p01, , , , , , , , , , , , 
193808,2,2,3,2004,FORD, ,FORD,,,,1,1,2,2, ,0,0,0,0,3, ,2010, ,10000, ,2, ,1,5000,25,1,2,193808.p02, , , , , , , , , , , , 
193807,3,3,3,2015,FORD, ,FORD,,,,3,3,3,3, ,0,1,0,0,3, ,2017, ,30000,30,2, ,2, ,49,3,2,193807.p02, , , , , , , , , , , , 
193810,1,1,3,2016,FORD, ,FORD,,,,1,1,8,8, ,0,0,0,0,3, ,2018,4,5000, ,2, ,2, ,15,2,1,193810.p01, , , , , , , , , , , , 
193814,1,1,2,2012,CHRYSLER, ,CHRYSLER,,,,1,1,3,3, ,0,0,0,0,3, ,2019,3,6000, ,2, ,2, ,22,2,1,193814.p01, , , , , , , , , , , , 
193821,1,1,2,2015,FORD, ,FORD,,,,1,1,8,8, ,0,0,0,0,3, ,2015, ,65, ,2, ,2, ,50,3,2,193821.p02, , , , , , , , , , , , 
192324,1,1,1,2001,CHEVROLET, ,CHEVROLET,,,,1,1,13,13, ,0,0,0,0,1, ,2001, ,5000, ,2, ,2, ,16,2,2,192324.p02, , , , , , , , , , , , 
192261,1,1,1,1992,FORD, ,FORD,,,,1,1,4,4, ,0,0,0,0,6, ,1994, ,1100, ,2, ,2, ,18,6,1,192261.p01, , , , , , , , , , , , 
192262,1,1,1,2011,TOYOTA, ,TOYOTA,,,,1,1,3,3, ,0,0,0,0,1, ,2010, ,7500, ,2, ,2, ,25,2,1,192262.p01, , , , , , , , , , , , 
192489,1,1,4,2018,HONDA, ,HONDA,,,,1,1,1,1, ,0,0,0,0,1, ,2018,3,40000, ,2, ,2, ,30,4,2,192489.p02, , , , , , , , , , , , 
192263,2,2,2,2015,VOLVO, ,VOLVO,,,,1,1,2,2, ,0,0,0,0,1, ,2014, ,8000, ,2, ,2, ,29,3,2,192263.p02, , , , , , , , , , , , 
192489,4,4,4,2004,HONDA, ,HONDA,,,,1,1,1,1, ,0,0,0,0,1, ,2004, ,10000, ,2, ,2, ,30,4,3,192489.p03, , , , , , , , , , , , 
192271,1,1,4,2017,HONDA, ,HONDA,,,,1,1,2,2, ,0,0,0,0,1, ,2018,2,25000, ,2, ,2, ,33,3,1,192271.p01, , , , , , , , , , , , 
192271,4,4,4,2002,BMW, ,BMW,,,,1,1,1,1, ,0,0,0,0,3, ,2009, ,4000, ,2, ,2, ,21,2,4,192271.p04, , , , , , , , , , , , 
192270,1,1,1,2019,NISSAN , ,NISSAN ,,,,1,1,3,3,1,0,0,0,0,1, ,2019,5,12000, ,2, ,2, ,35,5,1,192270.p01, , , , , , , , , , , , 
192365,2,2,2,2006,NISSAN, ,NISSAN,,,,1,1,3,3, ,0,0,0,0,6, ,2012, ,3000, ,2, ,2, ,25,4,2,192365.p02, , , , , , , , , , , , 
192277,1,1,1,2014,HONDA, ,HONDA,,,,1,1,8,8, ,0,0,0,0,1, ,2014, ,9000, ,2, ,2, ,25,5,2,192277.p02, , , , , , , , , , , , 
192279,2,2,2,2005,VOLVO, ,VOLVO,,,,1,1,2,2, ,0,0,0,0,3, ,2017, ,5000, ,2, ,2, ,20,2,2,192279.p02, , , , , , , , , , , , 
192285,2,2,3,2010,TOYOTA, ,TOYOTA,,,,2,2,3,3, ,1,0,0,0,1, ,2010, ,7000, ,2, ,2, ,45,3,2,192285.p02, , , , , , , , , , , , 
192294,3,3,3,2007,CHEVROLET, ,CHEVROLET,,,,1,1,13,13, ,0,0,0,0,3, ,2011, ,7000, ,2, ,2, ,18,6,1,192294.p01, , , , , , , , , , , , 
192293,1,1,1,2006,TOYOTA, ,TOYOTA,,,,1,1,13,13, ,0,0,0,0,3, ,2008, ,1000, ,2, ,2, ,20,6,1,192293.p01, , , , , , , , , , , , 
192295,1,1,1,2010,SUBARU, ,SUBARU,,,,1,1,2,2, ,0,0,0,0,3, ,2012, ,1000, ,2, ,2, ,30,2,2,192295.p02, , , , , , , , , , , , 
192302,1,1,1,2018,NISSAN, ,NISSAN,,,,1,1,3,3, ,0,0,0,0,2, ,2018,5,4000, ,2, ,2, ,26,2,1,192302.p01, , , , , , , , , , , , 
192296,3,3,3,2005,TOYOTA, ,TOYOTA,,,,1,1,7,7, ,0,0,0,0,3, ,2017, ,12000, ,2, ,2, ,30,1,2,192296.p02, , , , , , , , , , , , 
192304,1,1,3,2017,HONDA, ,HONDA,,,,1,1,2,2, ,0,0,0,0,1, ,2017, ,12000, ,2, ,2, ,35,4,1,192304.p01, , , , , , , , , , , , 
192305,2,2,2,2005,FORD, ,FORD,,,,1,1,6,6, ,0,0,0,0,3, ,2016, ,50000, ,2, ,2, ,30,3,2,192305.p02, , , , , , , , , , , , 
192310,1,1,1,2008,SCION, ,SCION,,,,1,1,1,1, ,0,0,0,0,1, ,2007, ,10000, ,2, ,2, ,30,3,1,192310.p01, , , , , , , , , , , , 
192312,3,3,3,2019,BMW, ,BMW,,,,1,1,6,6, ,0,0,0,0,1, ,2019,1,8000, ,2, ,2, ,22,5,1,192312.p01, , , , , , , , , , , , 
192356,3,3,5,2001,TOYOTA, ,TOYOTA,,,,1,1,7,7, ,0,0,0,0,3, ,2019,2,1000, ,2, ,2, ,15,6,3,192356.p03, , , , , , , , , , , , 
192319,2,2,2,2009,ACURA, ,ACURA,,,,1,1,3,3, ,0,0,0,0,3, ,2009, ,2000, ,2, ,2, ,25,1,2,192319.p02, , , , , , , , , , , , 
192317,1,1,2,2008,LEXUS, ,LEXUS,,,,1,1,3,3, ,0,0,0,0,1, ,2007, ,1400, ,2, ,2, ,19,1,1,192317.p01, , , , , , , , , , , , 
192322,1,1,2,2018,HONDA, ,HONDA,,,,1,1,1,1, ,0,0,0,0,1, ,2018,5,15000, ,2, ,2, ,33,5,2,192322.p02, , , , , , , , , , , , 
192326,1,1,2,2016,BMW, ,BMW,,,,1,1,2,2, ,0,0,0,0,1, ,2016, ,10000, ,2, ,2, ,25,2,1,192326.p01, , , , , , , , , , , , 
192334,3,3,4,2012,NISSAN, ,NISSAN,,,,1,1,5,5, ,0,0,0,0,3, ,2012, ,1000, ,2, ,2, ,24,6,1,192334.p01, , , , , , , , , , , , 
192339,1,1,2,2018,LEXUS, ,LEXUS,,,,1,1,2,2, ,0,0,0,0,1, ,2018,8,5000, ,2, ,2, ,25,4,2,192339.p02, , , , , , , , , , , , 
192350,1,1,2,2013,TOYOTA, ,TOYOTA,,,,3,3,3,3, ,0,1,0,0,3, ,2013, ,20000,30,2, ,2, ,35,3,1,192350.p01, , , , , , , , , , , , 
192329,2,2,2,2018,ACURA, ,ACURA,,,,1,1,2,2, ,0,0,0,0,1, ,2019,4,25000, ,2, ,2, ,35,2,2,192329.p02, , , , , , , , , , , , 
192346,1,1,2,2014,DODGE, ,DODGE,,,,8,8,10,10, ,0,0,0,0,3, ,2016, ,12000, ,2, ,2, ,22,3,3,192346.p03, , , , , , , , , , , , 
192341,3,3,3,2018,SUBARU, ,SUBARU,,,,1,1,7,7, ,0,0,0,0,1, ,2018,11,12000, ,2, ,2, ,30,4,3,192341.p03, , , , , , , , , , , , 
192348,1,1,2,2012,KIA, ,KIA,,,,1,1,3,3, ,0,0,0,0,1, ,2012, ,16000, ,2, ,2, ,22,3,2,192348.p02, , , , , , , , , , , , 
192349,3,3,3,2004,FORD, ,FORD,,,,1,1,10,10, ,0,0,0,0,1, ,2004, ,4000, ,2, ,2, ,20,2,2,192349.p02, , , , , , , , , , , , 
192344,2,2,2,2014,LEXUS, ,LEXUS,,,,1,1,3,3, ,0,0,0,0,3, ,2017, ,5000, ,2, ,2, ,20,3,2,192344.p02, , , , , , , , , , , , 
192343,2,2,2,2002,HONDA, ,HONDA,,,,1,1,2,2, ,0,0,0,0,1, ,2002, ,1040, ,2, ,2, ,32,2,2,192343.p02, , , , , , , , , , , , 
192353,1,1,1,2008,HONDA, ,HONDA,,,,1,1,2,2, ,0,0,0,0,1, ,2007, ,2000, ,2, ,2, ,25,2,1,192353.p01, , , , , , , , , , , , 
192351,1,1,1,2016,FORD, ,FORD,,,,1,1,1,1, ,0,0,0,0,1, ,2015, ,7500, ,2, ,2, ,32,4,1,192351.p01, , , , , , , , , , , , 
192357,1,1,1,2018,TOYOTA, ,TOYOTA,,,,6,6,1,1, ,0,0,1,0,2, ,2018,6,7500, ,2, ,2, ,50,2,1,192357.p01, , , , , , , , , , , , 
192361,1,1,1,2017,BMW, ,BMW,,,,1,1,3,3, ,0,0,0,0,2, ,2017, ,8000, ,2, ,2, ,25,2,1,192361.p01, , , , , , , , , , , , 
192375,2,2,2,2015,HYUNDAI, ,HYUNDAI,,,,1,1,3,3, ,0,0,0,0,1, ,2015, ,15000, ,2, ,2, ,30,7,2,192375.p02, , , , , , , , , , , , 
192383,3,3,4,2002,CHRYSLER, ,CHRYSLER,,,,1,1,7,7, ,0,0,0,0,3, ,2008, ,500, ,2, ,2, ,28,2,1,192383.p01, , , , , , , , , , , , 
192385,2,2,2,1985,TOYOTA, ,TOYOTA,,,,1,1,5,5, ,0,0,0,0,3, ,1986, ,1500, ,2, ,2, ,30,6,1,192385.p01, , , , , , , , , , , , 
193820,1,1,1,2009,HONDA, ,HONDA,,,,1,1,2,2, ,0,0,0,0,3, ,2009, ,10000, ,2, ,2, ,32,2,1,193820.p01, , , , , , , , , , , , 
192389,1,1,1,2017,FORD, ,FORD,,,,1,1,6,6, ,0,0,0,0,1, ,2019,2,3, ,1,3,1,3,4,2,1,192389.p01, , , , , , , , , , , , 
192403,1,1,2,1999,TOYOTA, ,TOYOTA,,,,1,1,3,3, ,0,0,0,0,3, ,2010, ,12000, ,2, ,2, ,26,3,1,192403.p01, , , , , , , , , , , , 
192401,1,1,2,2013,JEEP, ,JEEP,,,,1,1,7,7, ,0,0,0,0,1, ,2012, ,8000, ,2, ,2, ,22,3,2,192401.p02, , , , , , , , , , , , 
192416,2,2,2,2003,FORD, ,FORD,,,,1,1,13,13, ,0,0,0,0,3, ,2010, ,8000, ,2, ,2, ,0,1,2,192416.p02, , , , , , , , , , , , 
192419,1,1,2,2000,VOLVO, ,VOLVO,,,,1,1,3,3, ,0,0,0,0,1, ,2000, ,1000, ,2, ,2, ,20,4,2,192419.p02, , , , , , , , , , , , 
192440,1,1,2,2012,TOYOTA, ,TOYOTA,,,,1,1,8,8, ,0,0,0,0,3, ,2014, ,12000, ,2, ,2, ,25,3,1,192440.p01, , , , , , , , , , , , 
192423,1,1,1,2007,BMW, ,BMW,,,,1,1,2,2, ,0,0,0,0,1, ,2008, ,8000, ,1,6000,2, ,30,4,1,192423.p01, , , , , , , , , , , , 
192434,3,3,6,2012,TOYOTA, ,TOYOTA,,,,2,2,3,3, ,1,0,0,0,1, ,2012, ,18000, ,2, ,2, ,50,3,3,192434.p03, , , , , , , , , , , , 
192422,2,2,2,2014,MERCEDES-BENZ, ,MERCEDES-BENZ,,,,1,1,3,3, ,0,0,0,0,3, ,2016, ,8000, ,2, ,2, ,25,4,1,192422.p01, , , , , , , , , , , , 
192434,6,6,6,1980,JEEP, ,JEEP,,,,1,1,7,7,3,0,0,0,0,3, ,2010, ,50, ,2, ,2, ,20,6,2,192434.p02, , , , , , , , , , , , 
192427,1,1,1,2015,VOLVO, ,VOLVO,,,,1,1,7,7, ,0,0,0,0,1, ,2014, ,6000, ,2, ,2, ,25,3,1,192427.p01, , , , , , , , , , , , 
192439,2,2,2,2015,NISSAN, ,NISSAN,,,,1,1,6,6, ,0,0,0,0,1, ,2015, ,12000, ,2, ,2, ,20,3,2,192439.p02, , , , , , , , , , , , 
192436,1,1,1,2017,SUBARU, ,SUBARU,,,,1,1,6,6, ,0,0,0,0,1, ,2017, ,22000, ,2, ,2, ,26,4,1,192436.p01, , , , , , , , , , , , 
192442,2,2,2,2010,TOYOTA, ,TOYOTA,,,,1,1,8,8, ,0,0,0,0,1, ,2010, ,10000, ,2, ,2, ,18,3,2,192442.p02, , , , , , , , , , , , 
192450,3,3,3,2009,TOYOTA, ,TOYOTA,,,,1,1,2,2, ,0,0,0,0,1, ,2009, ,25000, ,2, ,2, ,28,7,2,192450.p02, , , , , , , , , , , , 
192453,1,1,2,2008,TOYOTA, ,TOYOTA,,,,1,1,6,6, ,0,0,0,0,1, ,2008, ,15000, ,2, ,2, ,25,3,1,192453.p01, , , , , , , , , , , , 
192447,1,1,1,2017,TOYOTA, ,TOYOTA,,,,2,2,7,7, ,1,0,0,0,1, ,2017, ,5000, ,2, ,2, ,45,5,2,192447.p02, , , , , , , , , , , , 
192451,1,1,2,2015,CADILLAC, ,CADILLAC,,,,1,1,2,2, ,0,0,0,0,1, ,2015, ,30000, ,2, ,2, ,25,3,1,192451.p01, , , , , , , , , , , , 
192460,1,1,1,2016,CADILLAC, ,CADILLAC,,,,1,1,9,9, ,0,0,0,0,1, ,2016, ,30000, ,2, ,2, ,22,3,1,192460.p01, , , , , , , , , , , , 
192468,2,2,2,1999,FORD, ,FORD,,,,1,1,2,2, ,0,0,0,0,3, ,2001, ,9000, ,2, ,2, ,35,3,1,192468.p01, , , , , , , , , , , , 
192471,1,1,2,2018,HONDA, ,HONDA,,,,1,1,3,3, ,0,0,0,0,1, ,2018,3,20000, ,2, ,2, ,24,3,1,192471.p01, , , , , , , , , , , , 
192465,1,1,1,2010,HONDA, ,HONDA,,,,1,1,3,3, ,0,0,0,0,1, ,2010, ,10000, ,2, ,2, ,30,2,1,192465.p01, , , , , , , , , , , , 
192470,3,3,3,2017,HONDA, ,HONDA,,,,1,1,2,2, ,0,0,0,0,1, ,2017, ,6000, ,2, ,2, ,39,5,3,192470.p03, , , , , , , , , , , , 
192491,3,3,3,2008,MERCEDES-BENZ, ,MERCEDES-BENZ,,,,1,1,2,2, ,0,0,0,0,3, ,2008, ,8000, ,2, ,2, ,22,6,2,192491.p02, , , , , , , , , , , , 
192473,2,2,2,2018,MINI, ,MINI,,,,1,1,7,7, ,0,0,0,0,1, ,2017, ,7500, ,2, ,2, ,21,2,2,192473.p02, , , , , , , , , , , , 
192477,1,1,2,2015,FORD, ,FORD,,,,1,1,8,8, ,0,0,0,0,3, ,2017, ,10000, ,2, ,2, ,19,3,1,192477.p01, , , , , , , , , , , , 
192478,2,2,3,2001,AUDI, ,AUDI,,,,1,1,5,5, ,0,0,0,0,1, ,2001, ,2500, ,2, ,2, ,20,6,1,192478.p01, , , , , , , , , , , , 
192479,2,2,2,2007,DODGE, ,DODGE,,,,1,1,3,3, ,0,0,0,0,1, ,2007, ,12000, ,2, ,2, ,18,2,1,192479.p01, , , , , , , , , , , , 
192490,1,1,2,2016,HONDA, ,HONDA,,,,1,1,2,2, ,0,0,0,0,1, ,2016, ,10000, ,2, ,2, ,32,4,1,192490.p01, , , , , , , , , , , , 
192486,1,1,1,2015,TOYOTA, ,TOYOTA,,,,2,2,3,3, ,1,0,0,0,1, ,2015, ,50000, ,2, ,2, ,35,3,1,192486.p01, , , , , , , , , , , , 
192494,1,1,1,1996,ACURA, ,ACURA,,,,1,1,1,1, ,0,0,0,0,3, ,2000, ,4000, ,2, ,2, ,24,2,1,192494.p01, , , , , , , , , , , , 
192507,1,1,1,2015,NISSAN, ,NISSAN,,,,1,1,6,6, ,0,0,0,0,3, ,2015, ,6000, ,2, ,2, ,23,1,1,192507.p01, , , , , , , , , , , , 
192504,2,2,2,2015,FORD, ,FORD,,,,1,1,13,13, ,0,0,0,0,1, ,2015, ,20000, ,2, ,2, ,16,4,2,192504.p02, , , , , , , , , , , , 
192505,1,1,2,1995,HONDA, ,HONDA,,,,1,1,2,2, ,0,0,0,0,1, ,1995, ,10000, ,2, ,2, ,25,6,1,192505.p01, , , , , , , , , , , , 
192523,1,1,2,2018,HONDA, ,HONDA,,,,1,1,8,8, ,0,0,0,0,1, ,2018,10,4500, ,2, ,2, ,25,5,1,192523.p01, , , , , , , , , , , , 
192509,1,1,1,2005,ACURA, ,ACURA,,,,1,1,1,1, ,0,0,0,0,1, ,2005, ,10000, ,2, ,2, ,30,2,1,192509.p01, , , , , , , , , , , , 
192522,1,1,3,1998,CHEVROLET, ,CHEVROLET,,,,1,1,3,3, ,0,0,0,0,6, ,2005, ,1000, ,2, ,2, ,30,3,1,192522.p01, , , , , , , , , , , , 
192530,3,3,3,1989,NISSAN, ,NISSAN,,,,1,1,12,12, ,0,0,0,0,1, ,1989, ,1200, ,2, ,2, ,10,5,2,192530.p02, , , , , , , , , , , , 
192518,1,1,2,2000,TOYOTA, ,TOYOTA,,,,1,1,3,3, ,0,0,0,0,6, ,2014, ,50000, ,2, ,2, ,24,3,1,192518.p01, , , , , , , , , , , , 
192532,3,3,3,2001,MERCEDES-BENZ, ,MERCEDES-BENZ,,,,1,1,3,3, ,0,0,0,0,3, ,2017, ,100, ,2, ,2, ,10,5,2,192532.p02, , , , , , , , , , , , 
192534,1,1,2,2008,TOYOTA, ,TOYOTA,,,,2,2,3,3, ,1,0,0,0,1, ,2008, ,15000, ,2, ,2, ,35,1,1,192534.p01, , , , , , , , , , , , 
192542,1,1,1,2006,HONDA, ,HONDA,,,,1,1,2,2, ,0,0,0,0,6, ,2007, ,6000, ,2, ,2, ,16,6,1,192542.p01, , , , , , , , , , , , 
192538,1,1,1,1996,TOYOTA, ,TOYOTA,,,,1,1,3,3, ,0,0,0,0,6, ,2011, ,1500, ,2, ,2, ,24,2,1,192538.p01, , , , , , , , , , , , 
192541,2,2,3,1999,MAZDA, ,MAZDA,,,,1,1,12,12, ,0,0,0,0,1, ,1999, ,10000, ,2, ,2, ,15,6,1,192541.p01, , , , , , , , , , , , 
192553,1,1,2,2002,CHEVROLET, ,CHEVROLET,,,,1,1,13,13, ,0,0,0,0,1, ,2002, ,2000, ,2, ,2, ,26,1,1,192553.p01, , , , , , , , , , , , 
192558,3,3,3,2016,FORD, ,FORD,,,,1,1,8,8, ,0,0,0,0,3, ,2017, ,5000, ,2, ,2, ,19,3,3,192558.p03, , , , , , , , , , , , 
192564,1,1,1,2018,SUBARU, ,SUBARU,,,,1,1,3,3, ,0,0,0,0,1, ,2018,8,5000, ,2, ,2, ,23,3,1,192564.p01, , , , , , , , , , , , 
192568,1,1,2,2015,FORD, ,FORD,,,,1,1,13,13, ,0,0,0,0,1, ,2015, ,7000, ,2, ,2, ,18,3,1,192568.p01, , , , , , , , , , , , 
192569,2,2,4,2017,FORD, ,FORD,,,,5,5,2,2, ,0,0,0,1,1, ,2017, ,15000, ,2, ,2, ,50,3,2,192569.p02, , , , , , , , , , , , 
192570,1,1,1,2013,TOYOTA, ,TOYOTA,,,,1,1,6,6, ,0,0,0,0,1, ,2013, ,5000, ,2, ,2, ,24,2,1,192570.p01, , , , , , , , , , , , 
192575,1,1,3,2013,FORD, ,FORD,,,,1,1,5,5, ,0,0,0,0,3, ,2014, ,6500, ,2, ,2, ,27,6,1,192575.p01, , , , , , , , , , , , 
192582,1,1,2,2016,TOYOTA, ,TOYOTA,,,,2,2,3,3, ,1,0,0,0,1, ,2016, ,5000, ,2, ,2, ,39,5,1,192582.p01, , , , , , , , , , , , 
192586,2,2,2,2015,TOYOTA, ,TOYOTA,,,,1,1,10,10, ,0,0,0,0,1, ,2015, ,12000, ,2, ,2, ,18,3,1,192586.p01, , , , , , , , , , , , 
192590,1,1,1,2008,LEXUS, ,LEXUS,,,,1,1,3,3, ,0,0,0,0,3, ,2014, ,8000, ,2, ,2, ,25,2,1,192590.p01, , , , , , , , , , , , 
192588,2,2,3,2013,KIA, ,KIA,,,,1,1,8,8, ,0,0,0,0,1, ,2013, ,10000, ,2, ,2, ,21,3,1,192588.p01, , , , , , , , , , , , 
192587,1,1,1,2014,VOLKSWAGEN, ,VOLKSWAGEN,,,,1,1,3,3, ,0,0,0,0,1, ,2014, ,12000, ,2, ,2, ,25,3,1,192587.p01, , , , , , , , , , , , 
192601,1,1,1,2017,NISSAN, ,NISSAN,,,,1,1,6,6, ,0,0,0,0,3, ,2018,10,8000, ,2, ,2, ,30,3,1,192601.p01, , , , , , , , , , , , 
192596,2,2,2,2015,HONDA, ,HONDA,,,,1,1,2,2, ,0,0,0,0,1, ,2015, ,1000, ,2, ,2, ,35,6,1,192596.p01, , , , , , , , , , , , 
192598,3,3,3,2007,MAZDA, ,MAZDA,,,,1,1,5,5, ,0,0,0,0,3, ,2017, ,2000, ,2, ,2, ,30,1,3,192598.p03, , , , , , , , , , , , 
192593,2,2,2,2018,TOYOTA, ,TOYOTA,,,,1,1,1,1, ,0,0,0,0,1, ,2018,1,32000, ,2, ,2, ,5,2,1,192593.p01, , , , , , , , , , , , 
192615,1,1,1,2006,ACURA, ,ACURA,,,,1,1,1,1, ,0,0,0,0,1, ,2006, ,5000, ,2, ,2, ,22,3,1,192615.p01, , , , , , , , , , , , 
