sampno,perid,perno,relationship,gender,employment,student,education,license,vehno,vehicle_string,drive_freq,transit_freq,tnc_freq,job_type,work_mode,work_distance,work_days,school_mode,school_distance,ethnicity,race_1,race_2,race_3,race_4,race_5,race_6,race_7,race_6_x
193290,193290.p01,1,8,1,1,4,6,1,193290.v01,,1,0,0,1,2,3,5, , ,1,1,1,0,0,1,0,0, 
193292,193292.p01,1,8,2,2,4,2,1,193292.v01,,1,2,0,1,1,5,5, , ,2,0,0,0,0,1,0,0, 
193292,193292.p02,2,3,2,1,4,6,1, ,,3,5,0,1,8,25,5, , ,2,0,0,0,0,1,0,0, 
193292,193292.p03,3,4,2,1,4,6,1,193292.v01,,2,0,0,1,1,25,5, , ,2,0,0,0,0,1,0,0, 
193292,193292.p04,4,2,1,4,2,1,2, ,, ,1,0, , , , ,7,1,2,0,0,0,0,1,0,0, 
193292,193292.p05,5,2,1,4,4,1,2, ,, ,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
193294,193294.p01,1,8,2,4,4,6,1,193294.v01,,2,0,0, , , , , , ,2,0,1,0,0,0,0,0, 
193293,193293.p01,1,8,2,4,4,8,1,193293.v01,,2,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
193294,193294.p03,3,2,2,4,1,2,1,193294.v02,,2,0,0, , , , ,2,10,2,0,1,0,0,1,0,0, 
193296,193296.p01,1,8,1,4,4,5,1,193296.v01,,2,0,0, , , , , , ,1,0,0,0,0,1,0,0, 
193296,193296.p02,2,1,2,4,4,2,1,193296.v01,,2,0,0, , , , , , ,1,0,0,0,0,1,0,0, 
193294,193294.p04,4,2,2,4,1,2,1,193294.v02,,2,0,0, , , , ,1,1,2,0,1,0,0,1,0,0, 
193296,193296.p03,3,2,2,2,2,4,1, ,,3,0,0,2,3,10,3,3,3,1,0,0,0,0,1,0,0, 
193300,193300.p01,1,8,1,4,4,4,1,193300.v02,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
193300,193300.p03,3,2,1,1,4,3,1,193300.v03,,1,0,0,1,1,35,5, , ,2,0,0,0,0,1,0,0, 
193302,193302.p01,1,8,2,4,4,7,1,193302.v02,,2,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
193304,193304.p03,3,2,1,4,4,2,1,193304.v01,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
193305,193305.p01,1,8,2,4,4,6,1,193305.v01,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
193304,193304.p04,4,5,2,2,1,2,1,193304.v04,,1,0,0,1,4,0.1,1,1,9.2,2,0,0,0,0,1,0,0, 
193304,193304.p05,5,5,2,2,3,4,2, ,, ,0,1,1,4,0.1,2, , ,2,0,0,0,0,1,0,0, 
193298,193298.p01,1,8,1,1,4,4,1, ,,4,1,0,1,4,40,5, , ,2,0,0,0,0,1,0,0, 
193299,193299.p01,1,8,2,4,4,8,1,193299.v01,,1,5,0, , , , , , ,2,0,1,0,0,0,0,0, 
193299,193299.p02,2,1,1,1,4,8,1,193299.v02,,1,5,0,1,1,20,5, , ,2,0,1,0,0,0,0,0, 
193313,193313.p03,3,5,2,4,4,3,1,193313.v03,,2,15,0, , , , , , ,1,0,0,0,0,1,0,0, 
193303,193303.p01,1,8,1,1,4,6,1,193303.v01,,1,0,0,1,1,27,5, , ,2,0,1,0,0,0,0,0, 
193307,193307.p01,1,8,1,1,4,5,2, ,, ,20,20,2,9,10,2, , ,2,0,0,1,0,0,0,0, 
193307,193307.p02,2,1,2,1,4,5,2, ,, ,30,30,2,5,30,3, , ,2,0,0,1,0,0,0,0, 
193307,193307.p03,3,2,2,4,2,2,2, ,, ,20,20, , , , ,3,20,2,0,0,1,0,0,0,0, 
193309,193309.p01,1,8,2,1,4,6,1,193309.v02,,1,0,0,1,1,9,5, , ,1,1,0,0,0,1,0,0, 
193309,193309.p02,2,1,1,1,4,2,1,193309.v01,,1,0,0,1,1,10,5, , ,1,1,0,0,0,1,0,0, 
193308,193308.p01,1,8,2,4,4,4,2, ,, ,1,0, , , , , , ,2,0,0,0,0,1,0,0, 
193311,193311.p02,2,3,1,4,4,6,1,193311.v04,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
193312,193312.p01,1,8,1,2,4,4,1, ,,4,0,0,3, , , , , ,2,0,0,0,0,1,0,0, 
193314,193314.p01,1,8,2,2,4,5,1,193314.v01,,2,0,0,1,4,0.25,5, , ,2,0,0,0,0,1,0,0, 
193314,193314.p02,2,1,1,1,4,6,1,193314.v01,,1,0,0,1,1,20,5, , ,2,0,0,0,0,1,0,0, 
193315,193315.p01,1,8,1,4,4,4,1,193315.v01,,2,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
193318,193318.p02,2,6,2,5,1,7,1, ,,1,0,0,4, , , ,1,25,3,0,0,0,0,0,0,1, 
193317,193317.p01,1,8,2,4,4,4,1,193317.v01,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
193317,193317.p02,2,1,2,5,4,6,2, ,, ,0,0,3, , , , , ,2,0,0,0,0,1,0,0, 
193317,193317.p03,3,1,1,5,4,4,1, ,,4,0,0,3, , , , , ,2,0,0,0,0,1,0,0, 
193598,193598.p01,1,8,2,4,4,4,1,193598.v01,,1,0,0, , , , , , ,1,0,0,0,0,1,0,0, 
193320,193320.p02,2,2,2,4,4,6,1, ,,4,0,0, , , , , , ,2,0,0,1,0,0,0,0, 
193323,193323.p02,2,1,2,4,4,4,1,193323.v02,,3,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
193321,193321.p01,1,8,2,4,4,8,1, ,,3,3,3, , , , , , ,2,0,1,0,0,0,0,0, 
193321,193321.p02,2,1,1,2,4,8,1, ,,2,3,3,1,11,7,2, , ,2,0,1,0,0,0,0,0, 
193322,193322.p01,1,8,1,4,4,8,1,193322.v01,,2,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
193664,193664.p02,2,6,1,1,4,1,2, ,, ,0,0,1,4,1,5, , ,1,0,0,0,0,0,1,0,Mexican
193326,193326.p01,1,8,2,2,4,6,1,193326.v01,,1,0,0,3, , , , , ,2,0,0,0,0,1,0,0, 
193331,193331.p01,1,8,1,1,4,6,1, ,,2,0,0,1,3,30,5, , ,2,0,1,0,0,0,0,0, 
193325,193325.p03,3,4,2,1,4,6,1,193325.v02,,1,0,0,2,1,10,2, , ,1,0,0,0,0,1,0,0, 
193325,193325.p04,4,5,2,4,4,2,2, ,, ,0,0, , , , , , ,1,0,0,0,0,1,0,0, 
193325,193325.p05,5,3,2,4,4,2,1,193325.v01,,1,0,0, , , , , , ,1,0,0,0,0,1,0,0, 
193327,193327.p01,1,8,1,4,4,4,1,193327.v01,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
193327,193327.p02,2,1,2,4,4,4,1,193327.v01,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
193330,193330.p01,1,8,2,2,4,8,1,193330.v01,,1,0,0,3, , , , , ,2,0,0,0,0,1,0,0, 
193329,193329.p01,1,8,2,2,3,6,1,193329.v01,,1,5,5,4, , , , , ,2,0,1,0,0,0,0,0, 
193332,193332.p02,2,1,2,4,4,4,1, ,,3,2,1, , , , , , ,2,0,0,0,0,1,0,0, 
193355,193355.p01,1,8,2,4,4,2,1,193355.v01,,2,0,0, , , , , , ,2,0,0,1,0,0,0,0, 
193334,193334.p01,1,8,2,4,4,5,1,193334.v01,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
193337,193337.p02,2,1,1,1,4,6,1,193337.v01,,1,0,0,3, , , , , ,2,0,0,0,0,1,0,0, 
193337,193337.p03,3,2,1,4,4,2,1,193337.v03,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
193336,193336.p01,1,8,1,5,4,8,1,193336.v02,,1,0,0,3, , , , , ,2,0,0,0,0,1,0,0, 
193336,193336.p02,2,1,2,5,4,6,1,193336.v01,,1,0,0,3, , , , , ,2,0,0,0,0,1,0,0, 
193339,193339.p01,1,8,1,1,4,4,2, ,, ,4,0,1,12,6,2, , ,2,0,0,0,0,1,0,0, 
193339,193339.p03,3,2,1,2,1,4,2, ,, ,10,0,1,4,1,1,7,2,2,0,0,1,0,1,0,0, 
193339,193339.p04,4,2,2,4,1,4,2, ,, ,4,0, , , , ,4,1,2,0,0,1,0,1,0,0, 
193341,193341.p01,1,8,1,4,4,4,1,193341.v01,,2,0,0, , , , , , ,3,0,0,0,0,1,0,0, 
193342,193342.p01,1,8,1,4,4,6,1,193342.v01,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
193342,193342.p02,2,1,2,4,4,4,1,193342.v03,,2,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
193343,193343.p01,1,8,1,4,4,6,1,193343.v01,,1,0,0, , , , , , ,2,0,0,0,0,0,1,0,Russian/Spanish
193343,193343.p02,2,6,1,4,4,4,1,193343.v01,,3,6,0, , , , , , ,1,0,0,0,0,0,1,0,Mexican
193344,193344.p01,1,8,2,1,4,4,1,193344.v01,,1,0,0,2,1,10,5, , ,1,0,0,0,0,1,0,0, 
193345,193345.p01,1,8,2,4,1,4,1,193345.v01,,1,3,1, , , , ,7,9,2,0,1,0,0,0,0,0, 
193345,193345.p02,2,4,2,1,4,2,1, ,,1,0,0,1,1,5,5, , ,2,0,1,0,0,0,0,0, 
193345,193345.p03,3,3,2,1,4,2,1, ,,1,0,0,1,1,7,5, , ,2,0,1,0,0,0,0,0, 
193345,193345.p04,4,3,1,1,4,4,1, ,,1,0,0,1,1,6,5, , ,2,0,1,0,0,0,0,0, 
193350,193350.p01,1,8,2,4,4,7,1,193350.v01,,2,0,1, , , , , , ,2,0,0,0,0,1,0,0, 
193347,193347.p02,2,1,1,1,4,6,1,193347.v01,,1,0,0,1,1,30,5, , ,2,0,0,0,0,1,0,0, 
193349,193349.p02,2,1,1,4,4,8,1, ,,3,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
193352,193352.p01,1,8,2,4,1,4,2, ,, ,0,0, , , , ,4,1.5,2,0,0,0,0,1,0,0, 
193351,193351.p02,2,1,2,4,4,4,1,193351.v02,,2,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
193348,193348.p01,1,8,2,2,4,7,1,193348.v01,,1,4,0,3, , , , , ,2,0,0,1,0,0,0,0, 
193352,193352.p02,2,6,1,2,4,3,1,193352.v02,,1,0,0,1,1,3,5, , ,2,0,0,0,0,1,0,0, 
193352,193352.p03,3,6,2,2,1,4,1,193352.v01,,1,0,0,1,1,2,5,1,1.5,1,0,0,0,0,0,1,0,hispanic
193352,193352.p04,4,6,2,4,1,4,2, ,, ,1,0, , , , ,4,1.5,1,0,0,0,0,0,1,0,hispanic
193353,193353.p01,1,8,2,2,4,4,1,193353.v01,,1,0,0,1,1,8,2, , ,2,0,0,0,0,1,0,0, 
193360,193360.p01,1,8,2,2,4,2,1,193360.v01,,1,0,0,1,1,1,4, , ,2,1,0,0,0,0,0,0, 
193360,193360.p03,3,2,1,4,4,2,1, ,,4,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
193362,193362.p01,1,8,2,4,4,2,1,193362.v01,,2,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
193367,193367.p02,2,1,2,1,4,6,1,193367.v01,,1,0,0,1,1,7,5, , ,2,0,1,0,0,0,0,0, 
193363,193363.p02,2,1,2,4,4,4,1,193363.v02,,2,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
193372,193372.p01,1,8,2,4,4,6,1,193372.v02,,2,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
193364,193364.p03,3,4,2,4,4,2,1, ,,4,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
193364,193364.p04,4,3,1,4,4,2,2, ,, ,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
193365,193365.p01,1,8,1,1,4,8,1,193365.v01,,1,0,0,1,4,1,6, , ,2,0,0,0,0,1,0,0, 
193383,193383.p01,1,8,1,4,4,8,1,193383.v01,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
193383,193383.p02,2,1,2,4,4,6,1,193383.v01,,3,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
193366,193366.p01,1,8,1,1,4,7,1,193366.v01,,2,0,2,3, , , , , ,2,0,0,0,0,1,0,0, 
193368,193368.p01,1,8,1,1,4,5,1,193368.v03,,1,0,0,1,1,27,5, , ,2,0,0,0,0,1,0,0, 
193366,193366.p02,2,1,2,2,4,6,1,193366.v01,,1,0,0,2,1,10,5, , ,2,0,0,0,0,1,0,0, 
193382,193382.p01,1,8,1,5,4,7,1,193382.v02,,1,0,0,2,1,1,5, , ,2,0,0,0,0,1,0,0, 
193369,193369.p02,2,1,2,2,4,5,1,193369.v02,,1,0,0,1,1,10,5, , ,2,0,0,0,0,1,0,0, 
193369,193369.p03,3,2,1,1,4,4,1, ,,1,0,0,2,1,20,4, , ,2,0,0,0,0,1,0,0, 
193373,193373.p01,1,8,1,4,4,3,1,193373.v02,,1,1,1, , , , , , ,2,0,1,0,0,0,0,0, 
193390,193390.p02,2,1,2,4,4,8,1,193390.v03,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
193373,193373.p02,2,1,2,4,4,4,1,193373.v01,,2,0,0, , , , , , ,2,0,1,0,0,0,0,0, 
193369,193369.p04,4,2,1,2,2,5,1, ,,1,0,0,2,1,15,3,1,14,2,0,0,0,0,1,0,0, 
193375,193375.p01,1,8,2,1,4,6,1,193375.v01,,1,0,0,1,2,16,5, , ,2,0,1,0,0,0,0,0, 
193375,193375.p02,2,3,2,1,4,6,1,193375.v01,,3,0,0,1,2,10,5, , ,2,0,1,0,0,0,0,0, 
193377,193377.p01,1,8,1,1,1,6,1,193377.v02,,1,0,0,1,1,40,5,1,40,2,0,0,0,0,1,0,0, 
193374,193374.p01,1,8,1,1,3,5,1,193374.v01,,1,10,2,2,1,1,5, , ,1,0,0,0,0,1,0,0, 
193374,193374.p02,2,3,2,2,4,5,1,193374.v01,,3,2,2,2,1,7,1, , ,1,0,0,0,0,0,0,1, 
193396,193396.p02,2,1,2,4,4,7,1, ,,4,0,0, , , , , , ,2,0,0,0,1,0,0,0, 
193384,193384.p01,1,8,2,4,4,8,1,193384.v01,,3,11,0, , , , , , ,2,0,0,0,0,1,0,0, 
193384,193384.p02,2,1,1,4,4,8,1,193384.v01,,2,4,0, , , , , , ,2,0,0,0,0,1,0,0, 
193378,193378.p02,2,1,1,4,4,8,1,193378.v01,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
193379,193379.p01,1,8,1,4,1,8,1, ,,4,0,0, , , , ,6,20,2,0,0,0,0,1,0,0, 
193388,193388.p01,1,8,1,2,4,2,1, ,,3,28,2,2,8,4,3, , ,1,0,0,0,0,0,1,0,mixed race
193376,193376.p01,1,8,1,1,4,6,1,193376.v01,,1,0,0,2,1,10,5, , ,2,0,1,0,0,0,0,0, 
193385,193385.p01,1,8,1,4,4,8,1, ,,3,20,0, , , , , , ,2,0,0,0,0,1,0,0, 
193401,193401.p02,2,1,2,4,4,1,2, ,, ,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
193399,193399.p01,1,8,2,1,4,6,1,193399.v01,,1,0,0,2,1,15,5, , ,2,0,0,0,0,1,0,0, 
193387,193387.p01,1,8,1,4,4,5,1,193387.v01,,2,0,0, , , , , , ,2,0,0,1,0,0,0,0, 
193405,193405.p01,1,8,1,4,4,7,1,193405.v02,,2,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
193394,193394.p01,1,8,2,1,4,4,1,193394.v01,,2,0,0,1,4,1,5, , ,2,0,0,0,0,1,0,0, 
193391,193391.p01,1,8,1,1,4,3,2, ,, ,0,0,1,4,1,5, , ,2,0,0,0,0,1,0,0, 
193397,193397.p02,2,1,2,4,4,7,1,193397.v02,,2,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
193403,193403.p01,1,8,2,4,4,7,1,193403.v01,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
193407,193407.p02,2,1,2,4,4,3,1,193407.v02,,3,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
193567,193567.p03,3,2,1,1,4,2,1,193567.v02,,1,0,0,1,1,20,5, , ,2,0,0,0,0,1,0,0, 
193392,193392.p02,2,1,2,2,4,2,1,193392.v02,,1,0,0,1,1,5,2, , ,2,0,0,0,0,1,0,0, 
193412,193412.p01,1,8,1,4,4,6,1,193412.v01,,2,0,0, , , , , , ,2,0,1,0,0,1,0,0, 
193424,193424.p01,1,8,2,1,4,6,1,193424.v01,,1,0,0,1,1,12,5, , ,2,0,0,1,0,0,0,0, 
193412,193412.p02,2,1,2,1,4,4,1,193412.v03,,2,0,0,3, , , , , ,2,1,0,0,0,1,0,0, 
193424,193424.p02,2,3,2,4,4,2,1,193424.v04,,2,0,0, , , , , , ,2,0,0,1,0,0,0,0, 
193424,193424.p04,4,4,2,1,4,6,1,193424.v03,,1,0,0,1,1,7,5, , ,2,0,0,1,0,0,0,0, 
193400,193400.p01,1,8,2,5,4,8,1,193400.v02,,3,1,0,3, , , , , ,2,0,1,0,0,0,0,0, 
193409,193409.p01,1,8,2,4,4,4,1,193409.v01,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
193413,193413.p01,1,8,1,1,4,7,1,193413.v02,,1,0,0,1,1,24,5, , ,2,0,0,0,0,0,1,0,Central European
193413,193413.p02,2,1,2,4,4,6,1,193413.v01,,2,0,0, , , , , , ,2,0,0,0,0,0,1,0,Central European
193413,193413.p03,3,2,2,4,4,6,1, ,,1,0,0, , , , , , ,2,0,0,0,0,0,1,0,Central European
193410,193410.p02,2,1,1,2,4,7,1,193410.v02,,1,0,0,3, , , , , ,2,0,0,0,0,1,0,0, 
193417,193417.p01,1,8,1,1,4,7,1,193417.v01,,2,0,0,1,1,12,4, , ,2,0,0,0,0,1,0,0, 
193417,193417.p03,3,2,1,2,4,2,2, ,, ,10,0,1,9,5,5, , ,2,0,0,0,0,1,0,0, 
193408,193408.p01,1,8,1,4,4,6,1,193408.v02,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
193411,193411.p02,2,1,2,4,4,4,1,193411.v01,,2,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
193453,193453.p01,1,8,2,5,4,8,1,193453.v01,,1,0,0,3, , , , , ,2,0,0,0,0,1,0,0, 
193408,193408.p02,2,1,2,1,4,6,1,193408.v01,,1,0,0,1,2,21,5, , ,2,0,0,0,0,1,0,0, 
193406,193406.p02,2,1,1,4,4,8,1,193406.v02,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
193432,193432.p01,1,8,2,4,4,6,1,193432.v01,,1,2,1, , , , , , ,2,0,0,0,0,1,0,0, 
193420,193420.p02,2,2,2,1,4,5,1, ,,1,0,0,1,1,10,5, , ,2,0,0,0,0,1,0,0, 
193420,193420.p03,3,2,1,4,4,2,2, ,, ,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
193427,193427.p01,1,8,1,4,4,5,1,193427.v01,,2,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
193782,193782.p01,1,8,1,4,4,5,1,193782.v01,,2,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
193421,193421.p01,1,8,2,1,4,8,1,193421.v01,,1,12,0,1,12,25,5, , ,2,0,0,0,0,1,0,0, 
193425,193425.p02,2,4,2,4,4,2,1, ,,2,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
193427,193427.p02,2,1,2,1,4,2,1,193427.v01,,1,0,0,1,1,2,5, , ,2,0,0,0,0,1,0,0, 
193445,193445.p01,1,8,1,4,4,3,2, ,, ,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
193416,193416.p02,2,1,2,1,4,6,2, ,, ,2,2,1,2,2,2, , ,2,0,0,0,0,1,0,0, 
193428,193428.p01,1,8,2,4,4,5,1,193428.v01,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
193431,193431.p01,1,8,1,4,4,6,1,193431.v01,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
193431,193431.p02,2,1,2,4,4,6,1,193431.v01,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
193426,193426.p01,1,8,1,1,4,8,1,193426.v01,,1,0,0,1,1,10,5, , ,2,0,1,0,0,0,0,0, 
193426,193426.p02,2,1,2,1,4,6,1,193426.v01,,1,0,0,1,1,10,5, , ,2,0,0,0,0,1,0,0, 
193423,193423.p01,1,8,2,1,4,2,1,193423.v01,,1,0,1,1,1,7,5, , ,2,0,0,0,0,1,0,0, 
193433,193433.p01,1,8,1,2,4,4,1,193433.v01,,1,4,0,1,1,1,2, , ,2,0,0,0,0,1,0,0, 
193430,193430.p02,2,1,1,2,4,8,1,193430.v02,,1,0,0,1,1,3,3, , ,2,0,0,0,0,1,0,0, 
193429,193429.p01,1,8,2,4,4,6,1,193429.v01,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
193462,193462.p01,1,8,1,1,4,7,1,193462.v01,,1,0,0,1,1,10,4, , ,2,0,0,0,0,1,0,0, 
193462,193462.p02,2,1,2,4,4,7,1, ,,4,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
193436,193436.p01,1,8,1,2,4,6,1,193436.v01,,1,0,0,1,1,1,2, , ,2,0,0,0,0,1,0,0, 
193436,193436.p02,2,1,1,4,4,6,2, ,, ,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
193438,193438.p03,3,2,2,1,4,7,1,193438.v03,,1,0,0,1,1,12,5, , ,2,0,0,0,0,1,0,0, 
193437,193437.p01,1,8,1,1,4,5,1, ,,1,0,0,1,1,11,5, , ,2,0,0,0,0,1,0,0, 
193437,193437.p02,2,1,2,4,4,5,1,193437.v02,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
193440,193440.p01,1,8,2,4,4,6,1,193440.v01,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
193440,193440.p02,2,1,1,4,4,8,1,193440.v02,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
193446,193446.p02,2,1,2,4,4,3,1,193446.v01,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
193441,193441.p01,1,8,1,1,4,8,1,193441.v01,,1,0,0,1,1,25,5, , ,2,0,1,0,0,0,0,0, 
193444,193444.p01,1,8,1,4,4,4,1,193444.v01,,2,6,1, , , , , , ,2,0,0,0,0,1,0,0, 
193444,193444.p02,2,1,1,1,4,5,1,193444.v01,,1,0,0,1,1,10,5, , ,2,0,0,0,0,1,0,0, 
193459,193459.p01,1,8,1,2,4,8,1,193459.v01,,1,0,0,1,1,1.5,1, , ,2,0,0,0,0,1,0,0, 
193455,193455.p02,2,3,2,1,4,6,1,193455.v03,,1,0,0,1,1,25,5, , ,2,0,0,0,0,1,0,0, 
193459,193459.p02,2,1,2,4,4,6,1,193459.v02,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
193455,193455.p03,3,3,2,2,4,6,1,193455.v02,,1,0,0,1,1,5,5, , ,2,0,0,0,0,1,0,0, 
193456,193456.p02,2,1,4,4,4,5,1, ,,3,0,0, , , , , , ,3,0,0,0,0,0,0,1, 
193447,193447.p02,2,1,2,4,4,8,1,193447.v02,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
193443,193443.p01,1,8,2,4,4,6,1,193443.v01,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
193442,193442.p01,1,8,2,4,4,8,1,193442.v02,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
193454,193454.p01,1,8,2,4,4,6,1,193454.v01,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
193454,193454.p02,2,1,1,4,4,6,1,193454.v02,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
193457,193457.p01,1,8,2,4,4,8,1,193457.v02,,2,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
193460,193460.p01,1,8,2,4,4,2,1,193460.v01,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
193475,193475.p01,1,8,2,2,4,6,1,193475.v01,,2,0,0,3, , , , , ,2,1,0,0,0,1,0,0, 
193475,193475.p02,2,1,1,4,4,4,2, ,, ,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
193463,193463.p01,1,8,1,1,4,8,1,193463.v01,,1,0,1,1,1,6,3, , ,1,0,0,0,0,1,0,0, 
193461,193461.p01,1,8,2,1,4,6,1,193461.v01,,1,0,0,1,1,12,5, , ,2,0,0,0,0,1,0,0, 
193468,193468.p02,2,1,2,1,4,2,1,193468.v02,,1,0,0,1,1,20,6, , ,1,0,0,0,0,1,0,0, 
193466,193466.p01,1,8,2,1,4,4,1,193466.v01,,1,0,0,1,18,10,5, , ,2,0,0,0,1,0,0,0, 
193465,193465.p02,2,6,2,4,4,4,2, ,, ,0,0, , , , , , ,1,0,0,0,0,0,1,0,hispanic
193464,193464.p02,2,1,2,4,4,8,1,193464.v02,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
193469,193469.p01,1,8,2,1,4,8,1,193469.v01,,1,0,0,1,1,15,5, , ,2,0,1,0,0,0,0,0, 
193469,193469.p02,2,1,1,4,4,8,1, ,,3,0,0, , , , , , ,2,0,1,0,0,0,0,0, 
193469,193469.p03,3,2,2,4,1,1,2, ,, ,0,0, , , , ,2,5,2,0,1,0,0,0,0,0, 
193470,193470.p02,2,1,1,5,4,6,1,193470.v02,,1,0,0,3, , , , , ,2,0,0,0,0,1,0,0, 
193472,193472.p01,1,8,2,2,4,8,1, ,,4,1,0,3, , , , , ,2,1,0,0,0,1,0,0, 
193481,193481.p02,2,1,2,1,4,2,1,193481.v03,,1,0,0,2,1,7,4, , ,2,0,0,0,0,1,0,0, 
193487,193487.p01,1,8,2,1,4,6,1,193487.v02,,1,0,0,1,3,18,4, , ,2,0,0,0,0,1,0,0, 
193478,193478.p03,3,2,2,4,4,1,2, ,, ,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
193516,193516.p01,1,8,2,4,4,4,1,193516.v01,,2,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
193471,193471.p02,2,2,2,4,1,4,2, ,, ,0,0, , , , ,17,0,2,0,0,0,0,1,0,0, 
193473,193473.p03,3,1,1,1,4,3,1,193473.v03,,2,0,0,3, , , , , ,2,0,0,0,0,1,0,0, 
193480,193480.p02,2,1,1,4,4,8,1,193480.v02,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
193477,193477.p02,2,1,1,1,4,6,1,193477.v01,,1,0,0,1,1,4,5, , ,2,0,0,0,0,0,1,0,Human
193474,193474.p01,1,8,1,1,4,7,1,193474.v01,,1,0,0,1,1,8,5, , ,2,0,0,0,0,0,1,0,human
193484,193484.p02,2,1,2,4,4,4,1,193484.v01,,2,0,0, , , , , , ,2,0,1,0,0,0,0,0, 
193485,193485.p01,1,8,2,4,4,5,1,193485.v01,,1,0,1, , , , , , ,2,0,0,0,0,1,0,0, 
193479,193479.p01,1,8,2,1,4,6,1,193479.v01,,1,0,0,1,1,3,5, , ,1,0,0,0,0,1,0,0, 
193494,193494.p03,3,3,1,1,4,5,1,193494.v03,,1,0,0,2,1,10,6, , ,2,0,0,0,0,1,0,0, 
193479,193479.p02,2,1,1,1,4,4,1, ,,1,0,0,1,1,1,5, , ,1,0,0,0,0,1,0,0, 
193494,193494.p04,4,4,1,4,4,1,2, ,, ,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
193486,193486.p01,1,8,2,1,4,8,1,193486.v01,,2,0,0,1,1,18,3, , ,2,0,0,0,0,1,0,0, 
193486,193486.p02,2,1,1,4,4,8,1,193486.v01,,2,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
